trip_id,stop_sequence,stop_id,arrival_time,departure_time,stop_headsign,pickup_type,drop_off_type,continuous_pickup,continuous_drop_off,shape_dist_traveled,timepoint,ticketing_type
JAK.24-R01,40,B03856P,06:12:56,06:13:06,Senen Via Kelapa Gading,0,0,,,,0,0
JAK.24-R01,41,B04374P,06:14:16,06:14:26,Senen Via Kelapa Gading,0,0,,,,0,0
JAK.24-R01,42,B04426P,06:15:00,06:15:10,Senen Via Kelapa Gading,0,0,,,,0,0
JAK.24-R01,43,B04484P,06:16:06,06:16:16,Senen Via Kelapa Gading,0,0,,,,0,0
JAK.24-R01,44,B04462P,06:17:44,06:17:54,Senen Via Kelapa Gading,0,0,,,,0,0
JAK.24-R01,45,B02688P,06:18:32,06:18:42,Senen Via Kelapa Gading,0,0,,,,0,0
JAK.24-R01,46,B05333P,06:33:04,06:33:14,Senen Via Kelapa Gading,0,0,,,,0,0
JAK.24-R01,47,B00963P,06:34:41,06:34:51,Senen Via Kelapa Gading,0,0,,,,0,0
JAK.24-R01,48,B04820P,06:37:27,06:37:37,Senen Via Kelapa Gading,0,0,,,,0,0
JAK.24-R01,49,B04647P,06:39:53,06:40:03,Senen Via Kelapa Gading,0,0,,,,0,0
JAK.24-R01,50,B07321P,06:41:18,06:41:28,Senen Via Kelapa Gading,0,0,,,,0,0
JAK.24-R01,51,B05725P,06:42:32,06:42:42,Senen Via Kelapa Gading,0,0,,,,0,0
JAK.24-R02,0,B05725P,05:00:00,05:00:10,Pulo Gadung Via Kelapa Gading,0,0,,,,0,0
JAK.24-R02,1,B01945P,05:01:04,05:01:14,Pulo Gadung Via Kelapa Gading,0,0,,,,0,0
JAK.24-R02,2,B00109P,05:02:52,05:03:02,Pulo Gadung Via Kelapa Gading,0,0,,,,0,0
JAK.24-R02,3,B03369P,05:04:44,05:04:54,Pulo Gadung Via Kelapa Gading,0,0,,,,0,0
JAK.24-R02,4,B03230P,05:07:32,05:07:42,Pulo Gadung Via Kelapa Gading,0,0,,,,0,0
JAK.24-R02,5,B00774P,05:08:37,05:08:47,Pulo Gadung Via Kelapa Gading,0,0,,,,0,0
JAK.24-R02,6,B06066P,05:19:13,05:19:23,Pulo Gadung Via Kelapa Gading,0,0,,,,0,0
JAK.24-R02,7,B02687P,05:31:18,05:31:28,Pulo Gadung Via Kelapa Gading,0,0,,,,0,0
JAK.24-R02,8,B05338P,05:31:50,05:32:00,Pulo Gadung Via Kelapa Gading,0,0,,,,0,0
JAK.24-R02,9,B05371P,05:33:34,05:33:44,Pulo Gadung Via Kelapa Gading,0,0,,,,0,0
JAK.24-R02,10,B05269P,05:34:24,05:34:34,Pulo Gadung Via Kelapa Gading,0,0,,,,0,0
JAK.24-R02,11,B03432P,05:35:11,05:35:21,Pulo Gadung Via Kelapa Gading,0,0,,,,0,0
JAK.24-R02,12,B01611P,05:36:53,05:37:03,Pulo Gadung Via Kelapa Gading,0,0,,,,0,0
JAK.24-R02,13,B01612P,05:38:36,05:38:46,Pulo Gadung Via Kelapa Gading,0,0,,,,0,0
JAK.24-R02,14,B04306P,05:39:59,05:40:09,Pulo Gadung Via Kelapa Gading,0,0,,,,0,0
JAK.24-R02,15,B01146P,05:48:27,05:48:37,Pulo Gadung Via Kelapa Gading,0,0,,,,0,0
JAK.24-R02,16,B02795P,05:50:39,05:50:49,Pulo Gadung Via Kelapa Gading,0,0,,,,0,0
JAK.24-R02,17,B04785P,05:52:36,05:52:46,Pulo Gadung Via Kelapa Gading,0,0,,,,0,0
JAK.24-R02,18,B00046P,05:53:38,05:53:48,Pulo Gadung Via Kelapa Gading,0,0,,,,0,0
JAK.24-R02,19,B04787P,05:54:39,05:54:49,Pulo Gadung Via Kelapa Gading,0,0,,,,0,0
JAK.24-R02,20,B03684P,05:55:42,05:55:52,Pulo Gadung Via Kelapa Gading,0,0,,,,0,0
JAK.24-R02,21,B05557P,05:57:43,05:57:53,Pulo Gadung Via Kelapa Gading,0,0,,,,0,0
JAK.24-R02,22,B05558P,05:58:34,05:58:44,Pulo Gadung Via Kelapa Gading,0,0,,,,0,0
JAK.24-R02,23,B05897P,05:59:24,05:59:34,Pulo Gadung Via Kelapa Gading,0,0,,,,0,0
JAK.24-R02,24,B05549P,06:00:19,06:00:29,Pulo Gadung Via Kelapa Gading,0,0,,,,0,0
JAK.24-R02,25,B05419P,06:02:31,06:02:41,Pulo Gadung Via Kelapa Gading,0,0,,,,0,0
JAK.24-R02,26,B05554P,06:04:17,06:04:27,Pulo Gadung Via Kelapa Gading,0,0,,,,0,0
JAK.24-R02,27,B05555P,06:05:54,06:06:04,Pulo Gadung Via Kelapa Gading,0,0,,,,0,0
JAK.24-R02,28,B00068P,06:06:39,06:06:49,Pulo Gadung Via Kelapa Gading,0,0,,,,0,0
JAK.24-R02,29,B02474P,06:10:24,06:10:34,Pulo Gadung Via Kelapa Gading,0,0,,,,0,0
JAK.24-R02,30,B02156P,06:13:55,06:14:05,Pulo Gadung Via Kelapa Gading,0,0,,,,0,0
JAK.24-R02,31,B05858P,06:17:00,06:17:10,Pulo Gadung Via Kelapa Gading,0,0,,,,0,0
JAK.24-R02,32,B05470P,06:20:50,06:21:00,Pulo Gadung Via Kelapa Gading,0,0,,,,0,0
JAK.24-R02,33,B03050P,06:22:14,06:22:24,Pulo Gadung Via Kelapa Gading,0,0,,,,0,0
JAK.24-R02,34,B01166P,06:23:20,06:23:30,Pulo Gadung Via Kelapa Gading,0,0,,,,0,0
JAK.24-R02,35,B02906P,06:29:31,06:29:41,Pulo Gadung Via Kelapa Gading,0,0,,,,0,0
JAK.24-R02,36,B02224P,06:30:19,06:30:29,Pulo Gadung Via Kelapa Gading,0,0,,,,0,0
JAK.24-R02,37,B01070P,06:31:05,06:31:15,Pulo Gadung Via Kelapa Gading,0,0,,,,0,0
JAK.24-R02,38,B01693P,06:31:51,06:32:01,Pulo Gadung Via Kelapa Gading,0,0,,,,0,0
JAK.24-R02,39,B04918P,06:32:47,06:32:57,Pulo Gadung Via Kelapa Gading,0,0,,,,0,0
JAK.24-R02,40,B01251P,06:33:52,06:34:02,Pulo Gadung Via Kelapa Gading,0,0,,,,0,0
JAK.24-R02,41,B01602P,06:35:22,06:35:32,Pulo Gadung Via Kelapa Gading,0,0,,,,0,0
JAK.24-R02,42,B01605P,06:36:16,06:36:26,Pulo Gadung Via Kelapa Gading,0,0,,,,0,0
JAK.24-R02,43,B01068P,06:38:04,06:38:14,Pulo Gadung Via Kelapa Gading,0,0,,,,0,0
JAK.24-R02,44,B01254P,06:39:14,06:39:24,Pulo Gadung Via Kelapa Gading,0,0,,,,0,0
JAK.24-R02,45,B03000P,06:46:32,06:46:42,Pulo Gadung Via Kelapa Gading,0,0,,,,0,0
JAK.25-L03,0,B06197P,05:00:00,05:00:10,Pasar Rebo,0,0,,,,0,0
JAK.25-L03,1,B01799P,05:00:35,05:00:45,Pasar Rebo,0,0,,,,0,0
JAK.25-L03,2,B03578P,05:01:25,05:01:35,Pasar Rebo,0,0,,,,0,0
JAK.25-L03,3,B07644P,05:03:14,05:03:24,Pasar Rebo,,,,,,0,0
JAK.25-L03,4,B07645P,05:03:45,05:03:55,Pasar Rebo,,,,,,0,0
JAK.25-L03,5,B07646P,05:05:28,05:05:38,Pasar Rebo,,,,,,0,0
JAK.25-L03,6,B07647P,05:06:23,05:06:33,Pasar Rebo,,,,,,0,0
JAK.25-L03,7,B07648P,05:07:02,05:07:12,Pasar Rebo,,,,,,0,0
JAK.25-L03,8,B07649P,05:08:16,05:08:26,Pasar Rebo,,,,,,0,0
JAK.25-L03,9,B07650P,05:09:27,05:09:37,Pasar Rebo,,,,,,0,0
JAK.25-L03,10,B07651P,05:10:55,05:11:05,Pasar Rebo,,,,,,0,0
JAK.25-L03,11,B01076P,05:12:56,05:13:06,Pasar Rebo,,,,,,0,0
JAK.25-L03,12,B00246P,05:14:26,05:14:36,Pasar Rebo,,,,,,0,0
JAK.25-L03,13,B07652P,05:15:56,05:16:06,Pasar Rebo,,,,,,0,0
JAK.25-L03,14,B07653P,05:17:06,05:17:16,Pasar Rebo,,,,,,0,0
JAK.25-L03,15,B04894P,05:18:46,05:18:56,Pasar Rebo,0,0,,,,0,0
JAK.25-L03,16,B03061P,05:20:20,05:20:30,Pasar Rebo,0,0,,,,0,0
JAK.25-L03,17,B03683P,05:21:25,05:21:35,Pasar Rebo,0,0,,,,0,0
JAK.25-L03,18,B01562P,05:22:08,05:22:18,Pasar Rebo,0,0,,,,0,0
JAK.25-L03,19,B04200P,05:23:20,05:23:30,Pasar Rebo,0,0,,,,0,0
JAK.25-L03,20,B01921P,05:24:02,05:24:12,Pasar Rebo,0,0,,,,0,0
JAK.25-L03,21,B05365P,05:24:39,05:24:49,Pasar Rebo,0,0,,,,0,0
JAK.25-L03,22,B04345P,05:25:22,05:25:32,Pasar Rebo,0,0,,,,0,0
JAK.25-L03,23,B04893P,05:25:59,05:26:09,Pasar Rebo,0,0,,,,0,0
JAK.25-L03,24,B01359P,05:26:50,05:27:00,Pasar Rebo,0,0,,,,0,0
JAK.25-L03,25,B06279P,05:29:04,05:29:14,Pasar Rebo,0,0,,,,0,0
JAK.25-L03,26,B06280P,05:31:14,05:31:24,Pasar Rebo,0,0,,,,0,0
JAK.25-L03,27,B06281P,05:33:09,05:33:19,Pasar Rebo,0,0,,,,0,0
JAK.25-L03,28,B06282P,05:35:11,05:35:21,Pasar Rebo,0,0,,,,0,0
JAK.25-L03,29,B06283P,05:37:30,05:37:40,Pasar Rebo,0,0,,,,0,0
JAK.25-L03,30,B06284P,05:39:23,05:39:33,Pasar Rebo,0,0,,,,0,0
JAK.25-L03,31,B06285P,05:41:23,05:41:33,Pasar Rebo,0,0,,,,0,0
JAK.25-L03,32,B06286P,05:43:39,05:43:49,Pasar Rebo,0,0,,,,0,0
JAK.25-L03,33,B06287P,05:44:28,05:44:38,Pasar Rebo,0,0,,,,0,0
JAK.25-L03,34,B05071P,05:45:48,05:45:58,Pasar Rebo,0,0,,,,0,0
JAK.25-L03,35,B03572P,05:46:46,05:46:56,Pasar Rebo,0,0,,,,0,0
JAK.25-L03,36,B00936P,05:47:22,05:47:32,Pasar Rebo,0,0,,,,0,0
JAK.25-L03,37,B05086P,05:48:01,05:48:11,Pasar Rebo,0,0,,,,0,0
JAK.25-L03,38,B04638P,05:48:37,05:48:47,Pasar Rebo,0,0,,,,0,0
JAK.25-L03,39,B01111P,05:49:08,05:49:18,Pasar Rebo,0,0,,,,0,0
JAK.25-L03,40,B01908P,05:49:53,05:50:03,Pasar Rebo,0,0,,,,0,0
JAK.25-L03,41,B01521P,05:50:39,05:50:49,Pasar Rebo,0,0,,,,0,0
JAK.25-L03,42,B03599P,05:51:28,05:51:38,Pasar Rebo,0,0,,,,0,0
JAK.25-L03,43,B04079P,05:52:39,05:52:49,Pasar Rebo,0,0,,,,0,0
JAK.25-L03,44,B02985P,05:53:58,05:54:08,Pasar Rebo,0,0,,,,0,0
JAK.25-L03,45,B00305P,05:55:34,05:55:44,Pasar Rebo,0,0,,,,0,0
JAK.25-L03,46,B04633P,05:58:09,05:58:19,Pasar Rebo,0,0,,,,0,0
JAK.25-L03,47,B02188P,05:59:30,05:59:40,Pasar Rebo,0,0,,,,0,0
JAK.25-L03,48,B04705P,06:01:46,06:01:56,Pasar Rebo,0,0,,,,0,0
JAK.25-L03,49,B07657P,06:02:50,06:03:00,Pasar Rebo,,,,,,0,0
JAK.25-L03,50,B00019P,06:04:24,06:04:34,Kalisari,,,,,,0,0
JAK.25-L03,51,B01342P,06:05:32,06:05:42,Kalisari,,,,,,0,0
JAK.25-L03,52,B02145P,06:07:17,06:07:27,Kalisari,,,,,,0,0
JAK.25-L03,53,B04388P,06:08:40,06:08:50,Kalisari,,,,,,0,0
JAK.25-L03,54,B01599P,06:11:08,06:11:18,Kalisari,,,,,,0,0
JAK.25-L03,55,B02936P,06:12:53,06:13:03,Kalisari,,,,,,0,0
JAK.25-L03,56,B00659P,06:14:54,06:15:04,Kalisari,,,,,,0,0
JAK.25-L03,57,B03358P,06:15:49,06:15:59,Kalisari,,,,,,0,0
JAK.25-L03,58,B00656P,06:17:33,06:17:43,Kalisari,,,,,,0,0
JAK.25-L03,59,B00870P,06:18:15,06:18:25,Kalisari,,,,,,0,0
JAK.25-L03,60,B03911P,06:19:15,06:19:25,Kalisari,,,,,,0,0
JAK.25-L03,61,B01211P,06:19:54,06:20:04,Kalisari,,,,,,0,0
JAK.25-L03,62,B04392P,06:20:26,06:20:36,Kalisari,,,,,,0,0
JAK.25-L03,63,B04816P,06:21:13,06:21:23,Kalisari,,,,,,0,0
JAK.25-L03,64,B03655P,06:21:51,06:22:01,Kalisari,,,,,,0,0
JAK.25-L03,65,B00577P,06:22:28,06:22:38,Kalisari,,,,,,0,0
JAK.25-L03,66,B03557P,06:23:29,06:23:39,Kalisari,,,,,,0,0
JAK.25-L03,67,B03466P,06:24:54,06:25:04,Kalisari,,,,,,0,0
JAK.25-L03,68,B02247P,06:25:39,06:25:49,Kalisari,,,,,,0,0
JAK.25-L03,69,B03842P,06:26:36,06:26:46,Kalisari,,,,,,0,0
JAK.25-L03,70,B04815P,06:27:17,06:27:27,Kalisari,,,,,,0,0
JAK.25-L03,71,B00475P,06:27:59,06:28:09,Kalisari,,,,,,0,0
JAK.25-L03,72,B00423P,06:28:45,06:28:55,Kalisari,,,,,,0,0
JAK.25-L03,73,B04827P,06:29:26,06:29:36,Kalisari,,,,,,0,0
JAK.25-L03,74,B01371P,06:30:09,06:30:19,Kalisari,,,,,,0,0
JAK.25-L03,75,B00885P,06:31:01,06:31:11,Kalisari,,,,,,0,0
JAK.25-L03,76,B00906P,06:31:40,06:31:50,Kalisari,,,,,,0,0
JAK.25-L03,77,B04473P,06:32:34,06:32:44,Kalisari,,,,,,0,0
JAK.25-L03,78,B03777P,06:33:12,06:33:22,Kalisari,,,,,,0,0
JAK.25-L03,79,B03764P,06:34:06,06:34:16,Kalisari,,,,,,0,0
JAK.25-L03,80,B00419P,06:34:26,06:34:36,Kalisari,,,,,,0,0
JAK.25-L03,81,B03780P,06:35:16,06:35:26,Kalisari,,,,,,0,0
JAK.25-L03,82,B04831P,06:36:12,06:36:22,Kalisari,,,,,,0,0
JAK.25-L03,83,B03378P,06:36:48,06:36:58,Kalisari,,,,,,0,0
JAK.25-L03,84,B04346P,06:37:25,06:37:35,Kalisari,,,,,,0,0
JAK.25-L03,85,B03919P,06:38:12,06:38:22,Kalisari,,,,,,0,0
JAK.25-L03,86,B02821P,06:39:03,06:39:13,Kalisari,,,,,,0,0
JAK.25-L03,87,B03564P,06:40:06,06:40:16,Kalisari,,,,,,0,0
JAK.25-L03,88,B01023P,06:40:52,06:41:02,Kalisari,,,,,,0,0
JAK.25-L03,89,B04258P,06:41:57,06:42:07,Kalisari,,,,,,0,0
JAK.25-L03,90,B04094P,06:43:08,06:43:18,Kalisari,,,,,,0,0
JAK.25-L03,91,B04474P,06:44:39,06:44:49,Kalisari,,,,,,0,0
JAK.25-L03,92,B04966P,06:45:13,06:45:23,Kalisari,,,,,,0,0
JAK.25-L03,93,B03404P,06:46:35,06:46:45,Kalisari,,,,,,0,0
JAK.25-L03,94,B02050P,06:47:43,06:47:53,Kalisari,,,,,,0,0
JAK.25-L03,95,B06197P,06:49:14,06:49:24,Kalisari,,,,,,0,0
JAK.25-R04,0,B00019P,05:00:00,05:00:10,Kalisari,0,0,,,,0,0
JAK.25-R04,1,B01342P,05:01:08,05:01:18,Kalisari,0,0,,,,0,0
JAK.25-R04,2,B02145P,05:02:53,05:03:03,Kalisari,0,0,,,,0,0
JAK.25-R04,3,B04388P,05:04:16,05:04:26,Kalisari,0,0,,,,0,0
JAK.25-R04,4,B01599P,05:06:44,05:06:54,Kalisari,0,0,,,,0,0
JAK.25-R04,5,B02936P,05:08:29,05:08:39,Kalisari,0,0,,,,0,0
JAK.25-R04,6,B00659P,05:10:30,05:10:40,Kalisari,0,0,,,,0,0
JAK.25-R04,7,B03358P,05:11:25,05:11:35,Kalisari,0,0,,,,0,0
JAK.25-R04,8,B00656P,05:13:02,05:13:12,Kalisari,0,0,,,,0,0
JAK.25-R04,9,B00870P,05:13:42,05:13:52,Kalisari,0,0,,,,0,0
JAK.25-R04,10,B03911P,05:14:39,05:14:49,Kalisari,0,0,,,,0,0
JAK.25-R04,11,B01211P,05:15:18,05:15:28,Kalisari,0,0,,,,0,0
JAK.25-R04,12,B04392P,05:15:49,05:15:59,Kalisari,0,0,,,,0,0
JAK.25-R04,13,B04816P,05:16:36,05:16:46,Kalisari,0,0,,,,0,0
JAK.25-R04,14,B03655P,05:17:14,05:17:24,Kalisari,0,0,,,,0,0
JAK.25-R04,15,B00577P,05:17:51,05:18:01,Kalisari,0,0,,,,0,0
JAK.25-R04,16,B03557P,05:18:52,05:19:02,Kalisari,0,0,,,,0,0
JAK.25-R04,17,B03466P,05:20:16,05:20:26,Kalisari,0,0,,,,0,0
JAK.25-R04,18,B02247P,05:21:02,05:21:12,Kalisari,0,0,,,,0,0
JAK.25-R04,19,B03842P,05:21:59,05:22:09,Kalisari,0,0,,,,0,0
JAK.25-R04,20,B04815P,05:22:40,05:22:50,Kalisari,0,0,,,,0,0
JAK.25-R04,21,B00475P,05:23:21,05:23:31,Kalisari,0,0,,,,0,0
JAK.25-R04,22,B00423P,05:24:07,05:24:17,Kalisari,0,0,,,,0,0
JAK.25-R04,23,B04827P,05:24:48,05:24:58,Kalisari,0,0,,,,0,0
JAK.25-R04,24,B01371P,05:25:32,05:25:42,Kalisari,0,0,,,,0,0
JAK.25-R04,25,B00885P,05:26:25,05:26:35,Kalisari,0,0,,,,0,0
JAK.25-R04,26,B00906P,05:27:03,05:27:13,Kalisari,0,0,,,,0,0
JAK.25-R04,27,B04473P,05:27:57,05:28:07,Kalisari,0,0,,,,0,0
JAK.25-R04,28,B03777P,05:28:35,05:28:45,Kalisari,0,0,,,,0,0
JAK.25-R04,29,B03764P,05:29:29,05:29:39,Kalisari,0,0,,,,0,0
JAK.25-R04,30,B00419P,05:29:49,05:29:59,Kalisari,0,0,,,,0,0
JAK.25-R04,31,B03780P,05:30:40,05:30:50,Kalisari,0,0,,,,0,0
JAK.25-R04,32,B04831P,05:31:36,05:31:46,Kalisari,0,0,,,,0,0
JAK.25-R04,33,B03378P,05:32:12,05:32:22,Kalisari,0,0,,,,0,0
JAK.25-R04,34,B04346P,05:32:48,05:32:58,Kalisari,0,0,,,,0,0
JAK.25-R04,35,B03919P,05:33:35,05:33:45,Kalisari,0,0,,,,0,0
JAK.25-R04,36,B02821P,05:34:26,05:34:36,Kalisari,0,0,,,,0,0
JAK.25-R04,37,B03564P,05:35:30,05:35:40,Kalisari,0,0,,,,0,0
JAK.25-R04,38,B01023P,05:36:16,05:36:26,Kalisari,0,0,,,,0,0
JAK.25-R04,39,B04258P,05:37:21,05:37:31,Kalisari,0,0,,,,0,0
JAK.25-R04,40,B04094P,05:38:32,05:38:42,Kalisari,0,0,,,,0,0
JAK.25-R04,41,B04474P,05:40:02,05:40:12,Kalisari,0,0,,,,0,0
JAK.25-R04,42,B04966P,05:40:37,05:40:47,Kalisari,0,0,,,,0,0
JAK.25-R04,43,B03404P,05:41:56,05:42:06,Kalisari,0,0,,,,0,0
JAK.25-R04,44,B02050P,05:43:03,05:43:13,Kalisari,0,0,,,,0,0
JAK.25-R04,45,B06197P,05:44:33,05:44:43,Kalisari,0,0,,,,0,0
JAK.25-R05,0,B06197P,05:00:00,05:00:10,Pasar Rebo,0,0,,,,0,0
JAK.25-R05,1,B01799P,05:00:35,05:00:45,Pasar Rebo,0,0,,,,0,0
JAK.25-R05,2,B03578P,05:01:25,05:01:35,Pasar Rebo,0,0,,,,0,0
JAK.25-R05,3,B07644P,05:03:14,05:03:24,Pasar Rebo,,,,,,0,0
JAK.25-R05,4,B07645P,05:03:45,05:03:55,Pasar Rebo,,,,,,0,0
JAK.25-R05,5,B07646P,05:05:28,05:05:38,Pasar Rebo,,,,,,0,0
JAK.25-R05,6,B07647P,05:06:23,05:06:33,Pasar Rebo,,,,,,0,0
JAK.25-R05,7,B07648P,05:07:02,05:07:12,Pasar Rebo,,,,,,0,0
JAK.25-R05,8,B07649P,05:08:16,05:08:26,Pasar Rebo,,,,,,0,0
JAK.25-R05,9,B07650P,05:09:27,05:09:37,Pasar Rebo,,,,,,0,0
JAK.25-R05,10,B07651P,05:10:55,05:11:05,Pasar Rebo,,,,,,0,0
JAK.25-R05,11,B01076P,05:12:56,05:13:06,Pasar Rebo,,,,,,0,0
JAK.25-R05,12,B00246P,05:14:26,05:14:36,Pasar Rebo,,,,,,0,0
JAK.25-R05,13,B07652P,05:15:56,05:16:06,Pasar Rebo,,,,,,0,0
JAK.25-R05,14,B07653P,05:17:06,05:17:16,Pasar Rebo,,,,,,0,0
JAK.25-R05,15,B04894P,05:18:46,05:18:56,Pasar Rebo,0,0,,,,0,0
JAK.25-R05,16,B03061P,05:20:21,05:20:31,Pasar Rebo,0,0,,,,0,0
JAK.25-R05,17,B03683P,05:21:25,05:21:35,Pasar Rebo,0,0,,,,0,0
JAK.25-R05,18,B01562P,05:22:08,05:22:18,Pasar Rebo,0,0,,,,0,0
JAK.25-R05,19,B04200P,05:23:20,05:23:30,Pasar Rebo,0,0,,,,0,0
JAK.25-R05,20,B01921P,05:24:02,05:24:12,Pasar Rebo,0,0,,,,0,0
JAK.25-R05,21,B05365P,05:24:39,05:24:49,Pasar Rebo,0,0,,,,0,0
JAK.25-R05,22,B04345P,05:25:22,05:25:32,Pasar Rebo,0,0,,,,0,0
JAK.25-R05,23,B04893P,05:25:59,05:26:09,Pasar Rebo,0,0,,,,0,0
JAK.25-R05,24,B01359P,05:26:50,05:27:00,Pasar Rebo,0,0,,,,0,0
JAK.25-R05,25,B06279P,05:29:04,05:29:14,Pasar Rebo,0,0,,,,0,0
JAK.25-R05,26,B06280P,05:31:14,05:31:24,Pasar Rebo,0,0,,,,0,0
JAK.25-R05,27,B06281P,05:33:09,05:33:19,Pasar Rebo,0,0,,,,0,0
JAK.25-R05,28,B06282P,05:35:11,05:35:21,Pasar Rebo,0,0,,,,0,0
JAK.25-R05,29,B06283P,05:37:30,05:37:40,Pasar Rebo,0,0,,,,0,0
JAK.25-R05,30,B06284P,05:39:23,05:39:33,Pasar Rebo,0,0,,,,0,0
JAK.25-R05,31,B06285P,05:41:23,05:41:33,Pasar Rebo,0,0,,,,0,0
JAK.25-R05,32,B06286P,05:43:39,05:43:49,Pasar Rebo,0,0,,,,0,0
JAK.25-R05,33,B06287P,05:44:28,05:44:38,Pasar Rebo,0,0,,,,0,0
JAK.25-R05,34,B05071P,05:45:48,05:45:58,Pasar Rebo,0,0,,,,0,0
JAK.25-R05,35,B03572P,05:46:46,05:46:56,Pasar Rebo,0,0,,,,0,0
JAK.25-R05,36,B00936P,05:47:22,05:47:32,Pasar Rebo,0,0,,,,0,0
JAK.25-R05,37,B05086P,05:48:01,05:48:11,Pasar Rebo,0,0,,,,0,0
JAK.25-R05,38,B04638P,05:48:37,05:48:47,Pasar Rebo,0,0,,,,0,0
JAK.25-R05,39,B01111P,05:49:08,05:49:18,Pasar Rebo,0,0,,,,0,0
JAK.25-R05,40,B01908P,05:49:53,05:50:03,Pasar Rebo,0,0,,,,0,0
JAK.25-R05,41,B01521P,05:50:39,05:50:49,Pasar Rebo,0,0,,,,0,0
JAK.25-R05,42,B03599P,05:51:28,05:51:38,Pasar Rebo,0,0,,,,0,0
JAK.25-R05,43,B04079P,05:52:39,05:52:49,Pasar Rebo,0,0,,,,0,0
JAK.25-R05,44,B02985P,05:53:58,05:54:08,Pasar Rebo,0,0,,,,0,0
JAK.25-R05,45,B00305P,05:55:34,05:55:44,Pasar Rebo,0,0,,,,0,0
JAK.25-R05,46,B04633P,05:58:09,05:58:19,Pasar Rebo,0,0,,,,0,0
JAK.25-R05,47,B02188P,05:59:30,05:59:40,Pasar Rebo,0,0,,,,0,0
JAK.25-R05,48,B04705P,06:01:46,06:01:56,Pasar Rebo,0,0,,,,0,0
JAK.25-R05,49,B07657P,06:02:50,06:03:00,Pasar Rebo,,,,,,0,0
JAK.25-R05,50,B00019P,06:04:24,06:04:34,Pasar Rebo,,,,,,0,0
JAK.26-L01,0,B05723P,05:00:00,05:00:10,Duren Sawit,0,0,,,,,0
JAK.26-L01,1,B05724P,05:00:40,05:00:50,Duren Sawit,0,0,,,,,0
JAK.26-L01,2,B00065P,05:03:32,05:03:42,Duren Sawit,0,0,,,,,0
JAK.26-L01,3,B05850P,05:04:41,05:04:51,Duren Sawit,0,0,,,,,0
JAK.26-L01,4,B05310P,05:06:16,05:06:26,Duren Sawit,0,0,,,,,0
JAK.26-L01,5,B03130P,05:07:35,05:07:45,Duren Sawit,0,0,,,,,0
JAK.26-L01,6,B03223P,05:08:56,05:09:06,Duren Sawit,0,0,,,,,0
JAK.26-L01,7,B05742P,05:10:28,05:10:38,Duren Sawit,0,0,,,,,0
JAK.26-L01,8,B02275P,05:11:16,05:11:26,Duren Sawit,0,0,,,,,0
JAK.26-L01,9,B04302P,05:12:21,05:12:31,Duren Sawit,0,0,,,,,0
JAK.26-L01,10,B05639P,05:14:06,05:14:16,Duren Sawit,0,0,,,,,0
JAK.26-L01,11,B05070P,05:15:11,05:15:21,Duren Sawit,0,0,,,,,0
JAK.26-L01,12,B00267P,05:15:44,05:15:54,Duren Sawit,0,0,,,,,0
JAK.26-L01,13,B00261P,05:16:51,05:17:01,Duren Sawit,0,0,,,,,0
JAK.26-L01,14,B04777P,05:17:36,05:17:46,Duren Sawit,0,0,,,,,0
JAK.26-L01,15,B03541P,05:18:14,05:18:24,Duren Sawit,0,0,,,,,0
JAK.26-L01,16,B04620P,05:19:03,05:19:13,Duren Sawit,0,0,,,,,0
JAK.26-L01,17,B02257P,05:20:22,05:20:32,Duren Sawit,0,0,,,,,0
JAK.26-L01,18,B02596P,05:21:27,05:21:37,Duren Sawit,0,0,,,,,0
JAK.26-L01,19,B00527P,05:22:00,05:22:10,Duren Sawit,0,0,,,,,0
JAK.26-L01,20,B02061P,05:23:14,05:23:24,Duren Sawit,0,0,,,,,0
JAK.26-L01,21,B02150P,05:23:36,05:23:46,Duren Sawit,0,0,,,,,0
JAK.26-L01,22,B05297P,05:26:07,05:26:17,Duren Sawit,0,0,,,,,0
JAK.26-L01,23,B03477P,05:27:09,05:27:19,Duren Sawit,0,0,,,,,0
JAK.26-L01,24,B01691P,05:28:40,05:28:50,Duren Sawit,0,0,,,,,0
JAK.26-L01,25,B03276P,05:29:46,05:29:56,Duren Sawit,0,0,,,,,0
JAK.26-L01,26,B02319P,05:30:45,05:30:55,Duren Sawit,0,0,,,,,0
JAK.26-L01,27,B00364P,05:31:24,05:31:34,Duren Sawit,0,0,,,,,0
